User,Handle,PostDate,TweetText,ReplyCount,RetweetCount,LikeCount
CDC,@CDCgov,2021-02-09T17:27:03.000Z,"Join CDC leaders as they chat LIVE with 
@NASA
 astronauts Drs. Kate Rubins and Shannon Walker aboard 
@Space_Station
! Tomorrow, Feb. 10th at 11:25am ET, tune in at http://nasa.gov/live to join the conversation about space, public health, women in #STEM, & more. 
@NASA_Astronauts",21,227,891
CDC,@CDCgov,2021-02-09T16:30:10.000Z,"Bernard and Sarah are committed to flu vaccine outreach in their New Haven communities, with an emphasis on Black and Latinx communities that are disproportionally affected by flu illness.  

Learn more about their important #flu work: https://bit.ly/2MI8Nt0.",1,9,37
CDC,@CDCgov,2021-02-09T16:30:09.000Z,"Meet #FluFighters Bernard Macklin and Sarah Gordon.
Bernard is a Flu Vaccination Outreach Coordinator, and Sarah is a Health Communications Lead for Racial and Ethnic Approaches to Community Health (REACH) Program at the Community Alliance for Research & Engagement (CARE).",4,28,79
CDC,@CDCgov,2021-02-07T18:10:00.000Z,"Gathering virtually or with the people you live with is the safest way to celebrate the #SuperBowl this year. If you watch with people who don’t live with you, outdoors is safer than indoors. More on safer ways to enjoy the game: https://bit.ly/3cqyOHE.",58,115,227
CDC,@CDCgov,2021-02-07T16:00:29.000Z,"Today is National Black HIV/AIDS Awareness Day, a day to address the impact of #HIV on Black communities. When we work to overcome barriers to HIV prevention, care, and treatment, we can #StopHIVTogether. 

https://bit.ly/2CnINO1 #NBHAAD",22,197,352
CDC,@CDCgov,2021-02-06T21:23:01.000Z,"Whether you’re a first responder or a family caregiver, taking care of yourself can better equip you to take care of others. Learn to cope with stress during #COVID19 and become even more resilient: https://bit.ly/340pBQa.",35,126,240
CDC,@CDCgov,2021-02-06T19:50:00.000Z,"No matter what team you’re rooting for, we must work together to stop #COVID19. CDC teams up with NFL Alumni to encourage you to #SleeveUp & get vaccinated when it’s available to you. #WearAMask
, stay 6 feet from others & avoid crowds. More: https://bit.ly/2IWccCd. #SuperBowl",131,360,870
CDC,@CDCgov,2021-02-06T19:07:00.000Z,"Together, we can fight #COVID19. 
• #WearAMask
• Stay 6 feet apart
• Avoid crowds and poorly ventilated spaces
Learn more about doing your part to stop the spread: http://cdc.gov/coronavirus.0:28
58.4K views",80,319,530
CDC,@CDCgov,2021-02-06T16:32:04.000Z,"As teens experience more violence, their health risks increase. At least 16 health conditions and risky behaviors are related to experiencing violence as a teen. Learn ways to prevent violence and support young people to become healthy adults: https://go.usa.gov/xAMYj. #VitalSignsGIF",15,73,130
"Rochelle Walensky, MD, MPH",@CDCDirector,2021-02-05T23:50:14.000Z,"It is so important that you #WearAMask
 to stop the spread of #COVID19. Data show that COVID-19 hospitalization growth rates decline when statewide mask mandates are in place. Learn more: http://bit.ly/MMWR2521bWhite House COVID-19 Response Team
@WHCOVIDResponse
 · Feb 5
WATCH NOW: After today’s updates from Dr. Fauci and Dr. Walensky, we’ll hear from our supply coordinator, Tim Manning, on the Defense Production Act. https://pscp.tv/w/cuwSiDFyYVFaTG9nQmRKanp8MVJER2xQb1FwZ1JHTASh-REeWTIuruwsBU9Ms134O2Vzv-DleWm_0LqbuMuN…",127,309,862
CDC,@CDCgov,2021-02-05T22:30:10.000Z,"People of all ages, including young and middle-aged adults, continue to be at risk for severe #COVID19. Based on COVID-NET data, among adults who have been hospitalized with COVID-19, 1 in 5 are under 50. More COVID-19 Hospitalization Data: https://bit.ly/3aACOAU",56,135,167
CDC,@CDCgov,2021-02-05T22:00:02.000Z,"Starting Friday, February 12, #COVIDView will be replaced with the COVID Data Tracker Weekly Review. This new webpage and newsletter will highlight and interpret key data from CDC’s COVID Data Tracker each week. Sign up for the newsletter here: https://bit.ly/2N2i8LH.",6,19,50
CDC,@CDCgov,2021-02-05T22:00:01.000Z,The latest #COVIDView report shows the percentage of deaths associated with #COVID19 were at the highest point of the pandemic for nine straight weeks in December and January. Rates for recent weeks are expected to increase as more data come in: https://bit.ly/2ViFflZ.,21,54,97
CDC,@CDCgov,2021-02-04T20:00:00.000Z,"Gathering virtually or with the people you live with is the safest way to celebrate the #SuperBowl this year. If you watch with people who don’t live with you, outdoors is safer than indoors. More on safer ways to enjoy the game: https://bit.ly/3cqyOHE.",196,652,675
CDC,@CDCgov,2021-02-04T19:00:25.000Z,"Compared with those identifying as heterosexual individuals, people identifying as sexual minorities – such as lesbian, gay, and bisexual individuals – have higher rates of underlying health conditions associated w/ severe outcomes from #COVID19. 
@CDCMMWR
 https://bit.ly/MMWR2421",46,91,126
CDC,@CDCgov,2021-02-04T18:11:18.000Z,"New 
@CDCMMWR
 finds that during the COVID-19 pandemic, the mental health of U.S. adults was negatively impacted, with Hispanic persons reporting the highest prevalence of depressive symptoms, suicidal thoughts, and increased substance use. http://bit.ly/7005a3",28,74,111
CDC,@CDCgov,2021-02-04T16:55:00.000Z,A modern solution for modern times. Electronic case reporting (eCR) is faster and easier than traditional case reporting. Watch this video to see the difference. Learn more: https://cdc.gov/ecr.,8,17,61
CDC,@CDCgov,2021-02-04T16:15:05.000Z,"Antonio, a hospital nutritional service staff member and #COVID19 survivor, rolled his #SleeveUp for his first dose of COVID-19 vaccine. It’s important that all healthcare personnel get vaccinated ASAP. Even if you’ve had COVID-19 and recovered, you should get vaccinated.",90,167,667
CDC,@CDCgov,2021-02-03T22:14:49.000Z,"Rates of #COVID19 cases remain high across the nation. The average number of daily cases in the last 7 days is 42 for every 100,000 people. Help slow the spread: 
 Wear a mask. 
 Stay 6 feet apart. 
 Avoid crowds. 
 Wash your hands. 
More: https://bit.ly/36EDJQI",259,494,677
CDC,@CDCgov,2021-02-03T20:46:05.000Z,"Continue to #WearAMask
, avoid crowds, stay 6 ft from others, and avoid poorly ventilated spaces. These prevention measures, together with vaccination, offer the best protection from getting and spreading #COVID19. More: https://bit.ly/3cDu5Co.",94,447,656
CDC,@CDCgov,2021-02-03T19:51:00.000Z,".
@NCAA_SSI
’s Dr. Brian Hainline shares how CDC guidance helped college sports adapt during #COVID19. Watch the 
@NCAA
 Social Series to learn more: https://bit.ly/3opEe88.",10,24,55
CDC,@CDCgov,2021-02-03T19:37:04.000Z,"CDC responder Jennifer Lehman helped increase Colorado’s #COVID19 testing capacity & support the state in slowing the spread of the virus. However, she did not expect to become the subject of a widely recognized photo used by news outlets. Read her story: https://bit.ly/2NNEPnm",14,46,157
CDC Flu,@CDCFlu,2021-02-01T18:02:03.000Z,"The latest CDC #FluView report shows that seasonal flu activity in the United States remains lower than usual for this time of year. Some flu activity indicators are similar to those seen during 2011-12, the least severe flu season in the past decade: https://bit.ly/36vCp3q",36,87,186
CDC,@CDCgov,2021-02-02T17:27:02.000Z,"New CDC study finds there were 26 million new #STIs in the U.S. in 2018, totaling nearly $16 billion in direct medical costs alone. Nearly 1 in 2 new STIs were among youth aged 15-24. https://go.usa.gov/xAUTF",5,38,73
CDC,@CDCgov,2021-02-02T16:05:25.000Z,"Lee and Indira dedicate themselves to improving the health and lives of the different communities and populations in Pima County, specifically Native American and Latinx. Learn more: https://bit.ly/2YEITbY.Flu Fighters: Lee Itule-Klasen and Indira Arce
Meet flu fighters Lee Itule-Klasen and Indira Arce from Pima County, Arizona.
cdc.gov",2,11,68
CDC,@CDCgov,2021-02-02T16:05:25.000Z,Meet #FluFighters Lee Itule-Klasen & Indira Arce. Lee is Racial & Ethnic Approaches to Community Health (REACH) Program Manager w/ Pima County AZ Health Dept. Indira is REACH senior evaluation specialist w/ UofAZ Dept of Mexican American Studies #Flu Awareness & Outreach Program.,6,22,84
CDCChronic,@CDCChronic,2021-02-02T12:56:46.000Z,"Whether the groundhog sees its shadow or not, you can move more, sit less. Every little bit of physical activity counts! Learn more: https://cdc.gov/healthyweight/physical_activity/getting_started.html…

For even more #groundhogday2021 healthy fun, check out our fleet. #GetActive",7,80,159
CDC,@CDCgov,2021-02-01T23:41:13.000Z,"#COVID19 vaccines keep you from getting COVID-19. As of February 1, 2021, more than 26 million people had received their first dose of a COVID-19 vaccine. Of those, almost 6 million had received both doses and are fully vaccinated. More: http://bit.ly/CDT_vaccine",117,260,519
CDC,@CDCgov,2021-02-01T22:01:02.000Z,The latest CDC #COVIDView report shows that recent levels of #COVID19-associated deaths have been above levels seen in earlier waves of the pandemic. Mortality rates for recent weeks are expected to increase as more data comes in: https://bit.ly/2ViFflZ.,57,171,258
CDC,@CDCgov,2021-02-01T19:07:02.000Z,"New 
@CDCMMWR
 finds most of the nearly 13 million Americans vaccinated in the first month of the #COVID19 vaccination program were women, 50 or older, & non-Hispanic White. Public health officials should ensure that vaccine is administered equitably. More: http://bit.ly/MMWR2121.",73,136,234
CDC,@CDCgov,2021-02-01T18:07:18.000Z,"New in 
@CDCMMWR
: The percentage of skilled nursing staff vaccinated against #COVID19 was about half of residents vaccinated. Determining reasons for lower vaccination rates and developing communication resources can help increase vaccination of staff. http://bit.ly/MMWR2121b",14,63,108
CDC,@CDCgov,2021-01-29T18:31:02.000Z,"Candidate applications for the Public Health Associate Program close TODAY, 1/29. Apply now to start your public health career! https://go.usa.gov/xAc6N #PublicHealth #WeArePHAP",7,31,69
CDC,@CDCgov,2021-01-29T17:35:02.000Z,"Looking for up-to-date information about how #COVID19 could affect pregnancy and care for infants? CDC’s COVID-19 toolkit for pregnant people and new parents includes PSAs, clinical guidance, and other resources here: https://bit.ly/3cj2YfX.",40,128,177
CDC,@CDCgov,2021-01-29T17:00:37.000Z,#LongTermCare Admins: Are you looking for tools to help with #COVID19 vaccination in your facility? CDC’s toolkit includes resources to help prepare your staff & residents for vaccination plus tools for vaccine safety monitoring and reporting. Learn more: https://bit.ly/3rNgca5.,7,26,49
CDC,@CDCgov,2021-01-29T16:32:02.000Z,"A critical component of #GlobalHealthSecurity is stopping disease threats where they start. Read more about 
@CDCGlobal
's partnerships in countries across the world to help prevent, detect, and respond to emerging disease threats: https://bit.ly/2Y9Ncf4.",13,32,83
White House COVID-19 Response Team,@WHCOVIDResponse,2021-01-29T16:01:55.000Z,"Tune in now for a COVID-19 briefing with Dr. Fauci and 
@CDCDirector
 Dr. Walensky. They're updating us on the latest science and state of the pandemic.38:32
134.7K viewers
White House COVID-19 Response Team
@WHCOVIDResponse
Tune in now for a COVID-19 briefing with Dr. Fauci and @CDCDirector Dr. Walensky. They're updating us on the latest science and state of the pandemic.
pscp.tv",230,816,3.2K
CDC,@CDCgov,2021-01-29T15:35:02.000Z,#PublicHealth Professionals: DYK? 1 in 5 eligible taxpayers don’t use the Earned Income Tax Credit (EITC) which helps reduce poverty & improve health. Learn how to increase participation in the new #EITC Public Health Action Guide. https://bit.ly/2QTzppr,5,35,73
CDC,@CDCgov,2021-01-28T21:57:02.000Z,"If you are pregnant, 65 or older, or have a weakened immune system, CDC always advises you avoid eating deli meat unless it’s heated to 165°F or steaming hot. Read about a recent deli meat Listeria outbreak: https://go.usa.gov/x7gcp.",28,236,340
CDC,@CDCgov,2021-01-28T21:36:02.000Z,"As of January 25, national forecasts predict that 13,500 to 25,000 new #COVID19 deaths will be reported during the week ending February 20. These forecasts predict 479,000 to 514,000 total COVID-19 deaths in the United States by February 20. More: https://bit.ly/3cKQIl4.",24,116,124
Inside the NCAA,@InsidetheNCAA,2021-01-26T01:30:00.000Z,"On the latest episode of the 
@NCAA
 Social Series, Dr. Erin K. Sauber-Schatz of the 
@CDCgov
 discusses how they shared their data and guidelines to help keep athletes safe while playing sports.From 
NCAA",1,10,51
"Rochelle Walensky, MD, MPH",@CDCDirector,2021-01-28T03:12:30.000Z,"Please #WearAMask
 to protect yourself and others from #COVID19. Masks work best when everyone wears one, but they are not a substitute for social distancing. Masks should still be worn in addition to staying at least 6 ft apart (esp. indoors around people you don't live with).",270,1.8K,8.3K
"Rochelle Walensky, MD, MPH",@CDCDirector,2021-01-28T03:09:34.000Z,"We understand the concerns about new #COVID19 variants. While variants happen naturally, those that have been identified recently seem to spread more easily, which can lead to more cases & can stress our already-taxed health systems. Learn more: https://bit.ly/3qVcOIJCNN
@CNN
 · Jan 27
Dr. Anthony Fauci and top doctors from the Biden Covid-19 team join Anderson Cooper and Dr. Sanjay Gupta for a new CNN Global Town Hall.

Watch CNN: http://CNN.it/go
Live updates: https://cnn.it/39q2DpM",12,83,287
CDC,@CDCgov,2021-01-27T23:38:04.000Z,"#DidYouKnow? Vaccination is a safe way to help prevent #COVID19 and is an important tool to help stop the pandemic. Vaccines are tested and evaluated in clinical trials, with safety as a top priority. Learn more: https://bit.ly/3pE2Go7",66,164,308
CDC,@CDCgov,2021-01-27T21:31:02.000Z,"Rates of #COVID19 cases are widespread across the United States. As of January 24, over 25 million total cases of COVID-19 have been reported to CDC. Help slow the spread in your community:
 Wear a mask.
 Avoid crowds. 
 Stay 6 feet apart.
More: https://bit.ly/36EDJQI.",226,348,544
CDC,@CDCgov,2021-01-27T21:08:16.000Z,"Student athletes: If you live on campus and get #COVID19, take part in contact tracing and stay in your dorm or apartment. You can stop the spread of COVID-19. Be a team player - answer the call. More: https://bit.ly/COVID-Contact-Tracing….",11,50,125
CDC,@CDCgov,2021-01-27T20:01:02.000Z,"Viruses regularly change through mutation. Scientists are monitoring how the virus that causes #COVID19 is changing and where new variants are found. 

See where the cases caused by the recent variants are in the United States: http://bit.ly/COVID19_VariantMap….",20,139,208
CDC,@CDCgov,2021-01-27T19:23:02.000Z,"#HCPs: Attend the next COCA Call, Thurs., 1/28, at 2pm ET. Topic: Treating Long-COVID: Clinician Experience with Post-Acute COVID-19 Care. More: https://bit.ly/366W8Gj.",3,28,58
CDC,@CDCgov,2021-01-27T18:35:06.000Z,"Healthcare workers should get vaccinated for #COVID19 as soon as they can because they're more likely to be exposed and can spread the virus to others. Providers, support staff, and others who work in a variety of settings should get vaccinated ASAP. More: https://bit.ly/2IZSaaj",39,167,359
JAMA,@JAMA_current,2021-01-26T18:04:28.000Z,"Community policies to reduce #SARSCoV2 transmission (eg restricting indoor restaurant dining) & school policies to postpone higher-risk activities (eg, indoor sports practice or competition) can help ensure safe reopening and operation of schools 
@CDCgovIn-Person Education and the Spread of SARS-CoV-2 Infection
This Viewpoint from the CDC summarizes global data about SARS-CoV-2 outbreaks at K-12 schools and emphasizes implementation of community- and school-based policies shown to diminish spread of...
jamanetwork.com",10,72,111
CDC,@CDCgov,2021-01-26T18:07:38.000Z,"A new 
@CDCMMWR
 finds that K-12 schools can limit the spread of #COVID19 through masks & other preventive measures, even with high rates of COVID-19 in the community. More: http://bit.ly/MMWR12621.",114,370,512
NCAA,@NCAA,2021-01-23T00:00:00.000Z,"𝐍𝐂𝐀𝐀 𝐒𝐨𝐜𝐢𝐚𝐥 𝐒𝐞𝐫𝐢𝐞𝐬 | 𝐄𝐩 𝟒𝟐
𝘊𝘋𝘊 𝘜𝘱𝘥𝘢𝘵𝘦 𝘰𝘯 𝘊𝘖𝘝𝘐𝘋-19

Dr. Jay C. Butler and Dr. Erin K. Sauber-Schatz from 
@CDCgov
 join NCAA CMO Dr. Hainline and 
@TheAndyKatz
 to chat about where the pandemic currently stands.NCAA
@NCAA
NCAA Social Series: CDC Update on COVID-19",4,17,41
CDC,@CDCgov,2021-01-26T16:55:04.000Z,It’s #RadonAwarenessWeek. Did you know that #radon is the 2nd leading cause of #LungCancer in the U.S.? Test your home to know if your family is exposed to radon. http://bit.ly/RadonWeek,12,94,143
CDC Flu,@CDCFlu,2021-01-26T14:01:02.000Z,"The latest CDC #FluView report shows flu hospitalization rates from this season are similar to those seen during the 2011-12 flu season, which is the least severe flu season in the past decade. However, flu activity could increase – get vaccinated today: https://bit.ly/3pjGpev",13,63,128
"Rochelle Walensky, MD, MPH",@CDCDirector,2021-01-26T01:12:50.000Z,"I'm wrapping up my first day at 
@CDCgov
 in Atlanta. I’m heartened and motivated by the dedication of these public health experts. Here, I'm touring the Emergency Operations Center where CDC teams are working hard every day to get the #COVID19 pandemic under control.",117,557,4.6K
CDC,@CDCgov,2021-01-25T23:37:04.000Z,"NEW: 
@CDCMMWR
 describes how the 
@NFL
 used mitigation strategies & an intensive infection prevention protocol effectively eliminated high-risk contacts for 71% of traced cases at clubs, while limiting the spread of #COVID19.  More: http://bit.ly/MMWR12521.",27,103,211
CDC,@CDCgov,2021-01-25T23:31:44.000Z,"#COVID19 vaccines are an important tool to help stop the pandemic. As of January 25, 2021, more than 19 million people had received their first dose of a COVID-19 vaccine. Of those, over 3 million had received both doses and are fully vaccinated. More: http://bit.ly/CDT_vaccine",48,215,395
NFL,@NFL,2021-01-25T21:05:37.000Z,"The NFL is committed to contributing to the body of medical and scientific knowledge about COVID-19. A paper published today by 
@CDCgov
 highlights lessons learned from the NFL’s COVID-19 protocols: https://bit.ly/2MoZJIZ",20,69,375
CDC,@CDCgov,2021-01-23T21:22:00.000Z,"Layer steps to help protect yourself from #COVID19. #WearAMask
. Stay at least 6 feet from people who don’t live with you. Avoid crowds and poorly ventilated spaces. Wash your hands often. Get a COVID-19 vaccine when it’s your turn. More tips: https://bit.ly/3bGvO6p.",114,370,635
CDC,@CDCgov,2021-01-23T18:00:20.000Z,"Dale Rose is among thousands of CDC #COVID19 responders. In the past year, Dale has helped bring Americans home from outbreak areas overseas & worked in the U.S. to slow the spread, first in hot spots & now the entire country. More: https://bit.ly/3qHP36R.",15,44,255
CDC,@CDCgov,2021-01-23T17:30:04.000Z,"#ICYMI, our Public Health Associate Program (PHAP) gives future #PublicHealth professionals critical frontline experience. Don’t delay, APPLY NOW! Applications are open until 1/29. https://go.usa.gov/xAcsK #WeArePHAP",5,31,91
CDC,@CDCgov,2021-01-23T16:00:19.000Z,#Parents: Try hiding something and see if your little one can find it! By 9 months most children will look for things they see you hide. Download CDC’s free #MilestoneTracker app to keep an eye out for other #DevelopmentalMilestones: http://cdc.gov/MilestoneTracker….,13,74,243
CDC,@CDCgov,2021-01-22T22:30:04.000Z,"People with underlying conditions are more likely to have severe #COVID19. CDC data from March through October show 56% of adults hospitalized with COVID-19 had hypertension, 49% had obesity, & 41% had metabolic disease, including diabetes. More: https://bit.ly/3aACOAU.",47,215,292
CDC Environment,@CDCEnvironment,2021-01-22T20:04:02.000Z,"January is National Radon Action Month. #Radon is responsible for more than 20,000 lung cancer deaths each year in the U.S. Learn how you can protect yourself and your loved ones from radon. https://cdc.gov/radon/",7,52,79
CDC,@CDCgov,2021-01-22T22:03:12.000Z,The latest CDC #COVIDView report shows that weekly #COVID19-associated hospitalization rates remain high and above peaks seen earlier in the pandemic. Learn more: https://bit.ly/2ViFflZ.,23,70,97
CDC,@CDCgov,2021-01-22T21:15:00.000Z,"During 2012–2018, #CDCTips helped prevent an estimated 129,000 deaths from smoking and helped save an estimated $7.3 billion in smoking-related healthcare costs. Learn more in 
@AmJPrevMed
: https://bit.ly/3ihU7Mz.",14,30,96
CDC,@CDCgov,2021-01-22T20:45:03.000Z,"Starting Jan 26th: Before you fly to the US from a foreign country, get tested for COVID-19 no more than 3 days before travel. You must show your negative COVID-19 viral test results or documentation of recovery to the airline to board your flight. More: https://bit.ly/32OHW3e.",135,670,1.3K
CDC,@CDCgov,2021-01-22T18:45:03.000Z,"New 
@CDCMMWR
 describes a small number of reports of severe allergic reactions after people received the Moderna #COVID19 vaccine. Providers giving COVID-19 vaccines should screen recipients & have needed supplies and staff ready to manage these reactions. http://bit.ly/MMWR12221",36,127,207
"Rochelle Walensky, MD, MPH",@CDCDirector,2021-01-20T20:33:35.000Z,"It is a privilege to join 
@CDCgov
. For 75 years, CDC has carried out a mission to protect America’s safety, health, & security at home & abroad. I recognize the seriousness of the moment - the toll that #COVID19 has had on America is truly heartbreaking.New CDC Director
Rochelle P. Walensky, MD, MPH officially begins her post as CDC director and ATSDR administrator.
cdc.gov",524,2.1K,11.3K
CDC,@CDCgov,2021-01-20T23:00:21.000Z,"#COVID19 vaccines are an important tool to help stop the pandemic. As of January 19, more than 13.5 million people had received their first dose of a COVID-19 vaccine. Of those, more than 2 million had received both doses and are fully vaccinated. More: http://bit.ly/CDT_vaccine.",59,261,682
CDC,@CDCgov,2021-01-20T22:01:05.000Z,"One year ago, the first case of #COVID19 in the U.S. was reported to CDC. Cases continue to rise across the country.

The current 7-day average of new cases is 208,548. 

Help slow the spread. 
 Wear a mask.
 Avoid crowds.
 Stay 6 feet apart. 

More: https://bit.ly/3i5fQHc",265,933,1.2K
CDC,@CDCgov,2021-01-20T21:19:02.000Z,COLLEGE GRADS: Want a career in #publichealth? The application period for the Public Health Associate Program ends 1/29. Apply TODAY! https://go.usa.gov/xAcsW #WeArePHAP,6,47,98
CDC,@CDCgov,2021-01-20T19:37:04.000Z,1 in 6 women and 1 in 17 men have experienced #stalking. Help recognize and prevent it. Learn more: http://go.usa.gov/x77Nv. #NSAM2021GIF,18,111,195
CDC,@CDCgov,2021-01-20T19:00:17.000Z,"#HCPs: Do your patients have questions about #COVID19 vaccine side effects?

Remind them that side effects, such as fever or pain in the arm where they get the shot, are normal signs that their body is building protection. Learn more: https://bit.ly/3mVuDVQ.",18,76,127
CDC,@CDCgov,2021-01-20T18:00:28.000Z," COVID-19 Science Update:

Read the latest research on #COVID19 cases in veterans’ health centers, how COVID-19 affects flu virus spread, and more.
 Read the full update: http://bit.ly/COVID19_ScienceUpdate_0108….",10,49,124
CDC,@CDCgov,2021-01-20T17:12:04.000Z,#Parents: Are you trying to decide whether to send your child to in-person school? CDC has a tool to assess your child’s & family’s risk of #COVID19 and determine the best instructional format. Learn more: https://bit.ly/3f3Q1EA.,15,106,109
MMWR,@CDCMMWR,2021-01-20T15:00:46.000Z,"New, free CE from MMWR & Medscape. Survey data show geographic disparities in #HPV & #Meningococcal vaccine coverage among adolescents. It’s critical for health care providers to make an effective recommendation for adolescent vaccines. Earn CE here: http://medscape.org/viewarticle/940083…",3,11,26
CDC,@CDCgov,2021-01-19T16:46:02.000Z,"Just released: New 
@CDCInjury
 video for healthcare providers on ways to start #opioid tapering discussions with patients and how to support patients during the tapering process. Watch now: https://bit.ly/2LvhllK.",6,32,72
CDC,@CDCgov,2021-01-18T17:54:02.000Z,"Did you know you can use CDC’s COVID Data Tracker to see the number of predicted #COVID19 cases and deaths in your area? Use data to help make decisions to protect yourself, your family, and your community. See the COVID Data Tracker Forecasting tool: http://bit.ly/CDT_forecasting.",47,156,230
CDC,@CDCgov,2021-01-18T16:49:06.000Z,"The latest CDC #COVIDView report shows that while the level of #COVID19-like illness declined slightly this week compared to last, illnesses have been on the rise from September 2020 through early January. Learn more: https://bit.ly/2ViFflZ.",38,72,133
CDC,@CDCgov,2021-01-18T14:06:02.000Z,"For many, the holiday honoring Dr. Martin Luther King Jr. is about community service & that doesn’t have to change. Protect yourself & others from #COVID19 and drop off a meal to a neighbor, make hygiene kits for shelters, or attend a virtual speech. More: https://bit.ly/3n6X3x4",14,123,279
CDC,@CDCgov,2021-01-17T20:26:02.000Z,"If you are pregnant or a new parent, visit CDC’s website to find answers about how to keep you and your new baby healthy during the #COVID19 pandemic. Learn more: https://bit.ly/3oCZcRZ.",39,110,175
CDC,@CDCgov,2021-01-17T18:40:01.000Z,"Low bone mineral density and fractures are common among patients with #thalassemia, a rare blood disorder. Register for a free CDC virtual Grand Rounds on 1/29 to learn more about managing bone health in thalassemia. https://bit.ly/3ohPiEV",4,31,78
CDC,@CDCgov,2021-01-17T17:54:02.000Z,"Exercise outdoors to reduce your risk of getting #COVID19. If you can’t, go to a gym with high ceilings, good airflow & ventilation systems, & hand sanitizing stations. Make sure all staff & gym goers are required to #WearAMask
. Stay 6ft from others. More: https://bit.ly/3bKbKDw",78,273,647
CDC,@CDCgov,2021-01-16T21:29:02.000Z,"#WearAMask
 with 2 or more layers of fabric over your nose and mouth to help slow the spread of #COVID19. Make sure it fits snugly against the sides of your face. Fold gaiters to create 2 layers & take steps to prevent foggy glasses. More on masks: https://bit.ly/30QOzQF.",139,640,966
CDC,@CDCgov,2021-01-16T19:59:04.000Z,"Winter storms and cold temperatures can be dangerous. Stay safe and healthy in #winter weather by planning ahead. Take steps to prepare yourself, your family, your home, and your car. 

Learn more at https://bit.ly/2F5p0UK. #WinterSafetyGIF",13,64,117
CDC,@CDCgov,2021-01-16T18:54:00.000Z,"Cases of #COVID19
Hospitalizations from #COVID19
Deaths from #COVID19
Protect yourself and others.
Stay home if you can. 
Wear a mask. 
 Stay 6 ft from others. 
Avoid crowds. 
Wash your hands.

Do them all for the best protection.
Learn more: http://cdc.gov/coronavirus.",75,356,538
CDC,@CDCgov,2021-01-14T22:29:01.000Z,"As of January 4, national forecasts predict that 16,200 to 29,600 new #COVID19 deaths will be reported during the week ending February 6. These forecasts predict 440,000 to 477,000 total COVID-19 deaths in the United States by February 6. More: https://bit.ly/3cKQIl4",37,203,219
CDC,@CDCgov,2021-01-14T22:00:19.000Z,#Parents: Try these strategies to get the support you need to help your child learn at home. Stay in touch with your child’s school. Create a schedule. Engage in creative learning opportunities. More #COVID19 learning tips: https://bit.ly/2Eg8npb.,10,69,108
CDC,@CDCgov,2021-01-14T20:51:07.000Z,#DYK? Over 1 million #COVID19 vaccine doses have been administered through the Federal Pharmacy Partnership for Long-Term Care Program. Each dose represents a #LongTermCare worker or resident who is getting protected. Learn more: https://bit.ly/3na5XsV.,14,40,81
CDC,@CDCgov,2021-01-14T20:29:02.000Z,"If you have decided to breastfeed your baby and have #COVID19, wear a mask while breastfeeding and whenever you are within 6 feet of your baby. Find more tips for keeping your new baby healthy here: https://bit.ly/3oCZcRZ.",67,165,197
CDC_eHealth,@CDC_eHealth,2021-01-14T19:56:02.000Z,"NEW! CDC’s #CRCSimPLER is a free, easy-to-use, online tool for public health planners to accurately estimate resources needed for population monitoring after a radiation emergency. Learn more: https://bit.ly/3ohxTfl.",5,20,37
CDC,@CDCgov,2021-01-14T20:13:02.000Z,Both #COVID19 vaccines currently authorized in the United States require two doses. These vaccines are not interchangeable. The same product should be used for the two-dose vaccine series. Learn more about the clinical considerations for these vaccines: https://bit.ly/2KU6rGx.,21,210,366
CDC,@CDCgov,2021-01-14T19:57:51.000Z,"New research shows that more than half of all #COVID19 cases are spread by infected people without any symptoms. Wear a mask, wash your hands, and stay 6 feet from others—even if you’re feeling well. Learn more 
@JAMANetworkOpen
: https://bit.ly/3oKknBF.",103,1K,1.2K
CDC,@CDCgov,2021-01-14T19:17:02.000Z,"#Parents: January is Cervical Cancer Awareness Month and you can help protect your child from cervical cancer. Make sure they’re up to date on the #HPV vaccine. Most kids need two doses at ages 11-12. https://bit.ly/2DRzqEm 
#CervicalCancerAwarenessMonth #Cancer #HPVVaccine",17,116,189
CDC,@CDCgov,2021-01-14T18:00:00.000Z,"1.7+ million new #COVID19 cases in the United States this week alone. 

Do your part to #SlowTheSpread:
Stay home if you can.
Wear a mask.
 Stay 6 feet apart.
Avoid crowds.
Wash your hands.

Do them all to best protect yourself and others.
More: http://cdc.gov/coronavirus",57,320,353
CDC,@CDCgov,2021-01-13T16:54:03.000Z,"DYK? If you have symptoms or have been exposed to someone with #COVID19, you can get tested for free nationwide.

To find a free testing site, visit your health department website or the HHS Community-Based Testing Sites webpage: https://bit.ly/3biXrp6.",78,203,241
CDC,@CDCgov,2021-01-13T16:09:06.000Z,"If you must have a repairperson or other visitor in your home, combine fresh air & other measures to help keep from getting or spreading #COVID19. Open doors & windows. Run kitchen/bathroom exhaust fans during the visit & 1 hour after. More on ventilation: https://bit.ly/35wITyg",47,631,906
CDC,@CDCgov,2021-01-12T21:34:01.000Z,"After you get a #COVID19 vaccine, enroll in v-safe to tell CDC how you feel through personalized health check-ins. V-safe will also remind you to get a second vaccine dose. Your participation in CDC’s v-safe helps keep COVID-19 vaccines safe. More: https://bit.ly/3gNkdpZ.",68,299,459
